matricula_id,genero_id,edad,rango_edad_id,anio_ingreso,semestre_ingreso,institucion_id,carrera_id,via_ingreso_id,comuna_id
817168,2,42,6,2019,Primer semestre,8,226,5,147
817274,2,20,2,2020,Primer semestre,10,216,2,147
817275,1,20,2,2021,Primer semestre,2,222,5,147
817365,2,24,2,2019,Primer semestre,11,26,5,147
817372,1,34,4,2017,Primer semestre,15,186,5,147
817420,2,26,3,2021,Primer semestre,2,223,5,147
817522,1,41,6,2020,Primer semestre,10,86,5,147
817696,1,23,2,2019,Primer semestre,8,305,5,147
817769,1,24,2,2017,Primer semestre,11,201,5,147
817803,2,21,2,2021,Primer semestre,5,120,5,147
817957,1,21,2,2019,Primer semestre,2,272,5,147
817958,2,21,2,2019,Primer semestre,10,210,5,147
818092,1,34,4,2020,Primer semestre,4,243,5,147
818139,2,19,1,2020,Primer semestre,10,204,5,147
818234,2,19,1,2021,Primer semestre,10,77,5,147
818242,1,19,1,2020,Primer semestre,9,74,5,147
818357,1,44,6,2021,Primer semestre,14,87,5,147
818368,1,24,2,2018,Primer semestre,13,64,5,147
818424,1,18,1,2021,Primer semestre,1,23,5,147
818453,1,21,2,2020,Primer semestre,10,38,5,147
818470,1,29,3,2021,Primer semestre,8,227,5,147
818487,2,19,1,2021,Primer semestre,11,26,5,147
818569,1,35,5,2021,Primer semestre,3,251,9,147
818579,2,24,2,2019,Primer semestre,10,82,2,147
818604,1,19,1,2021,Primer semestre,6,129,5,147
818701,2,21,2,2019,Primer semestre,10,318,5,147
818702,1,21,2,2019,Primer semestre,3,253,5,147
818727,2,21,2,2019,Primer semestre,10,57,5,147
818728,2,21,2,2021,Primer semestre,1,291,5,147
818762,2,26,3,2019,Primer semestre,1,8,3,147
818763,1,26,3,2015,Primer semestre,10,195,5,147
818807,1,19,1,2021,Primer semestre,10,77,5,147
818865,2,19,1,2021,Primer semestre,13,32,5,147
818962,1,19,1,2020,Primer semestre,2,279,5,147
819001,1,19,1,2021,Primer semestre,10,213,5,147
819002,1,19,1,2020,Primer semestre,10,57,5,147
819055,1,21,2,2020,Primer semestre,1,1,5,147
819098,2,18,1,2021,Primer semestre,1,178,5,147
819143,1,24,2,2018,Primer semestre,8,304,5,147
819227,2,23,2,2017,Primer semestre,9,74,5,147
819248,2,24,2,2017,Primer semestre,9,76,5,147
819317,2,22,2,2020,Primer semestre,1,12,5,147
819362,1,22,2,2021,Primer semestre,10,175,5,147
819363,1,22,2,2017,Primer semestre,10,57,5,147
819435,1,22,2,2018,Primer semestre,9,33,5,147
819487,1,23,2,2018,Primer semestre,13,64,5,147
819602,2,19,1,2020,Primer semestre,1,310,5,147
819685,1,19,1,2021,Primer semestre,9,183,5,147
819717,1,21,2,2020,Primer semestre,10,229,4,147
819742,2,22,2,2019,Primer semestre,10,143,5,147
819745,1,24,2,2018,Primer semestre,13,32,3,147
819818,1,19,1,2020,Primer semestre,8,305,5,147
820002,1,23,2,2016,Primer semestre,9,59,5,147
820055,1,29,3,2020,Primer semestre,7,241,5,147
820095,2,22,2,2019,Primer semestre,1,8,5,147
820207,1,21,2,2021,Primer semestre,6,71,5,147
820289,1,21,2,2018,Primer semestre,10,318,5,147
820315,2,24,2,2018,Primer semestre,11,220,5,147
820342,1,23,2,2018,Primer semestre,9,59,5,147
820352,2,21,2,2020,Primer semestre,1,178,5,147
820427,1,27,3,2020,Primer semestre,6,129,5,147
820562,2,21,2,2020,Primer semestre,1,53,5,147
820577,1,24,2,2021,Primer semestre,1,7,5,147
820606,2,33,4,2020,Primer semestre,14,234,5,147
820607,2,33,4,2021,Primer semestre,11,165,5,147
820633,1,27,3,2013,Primer semestre,9,33,7,147
820749,1,24,2,2018,Primer semestre,11,202,5,147
820750,1,24,2,2021,Primer semestre,8,305,5,147
820777,1,19,1,2020,Primer semestre,1,1,5,147
820862,1,38,5,2021,Primer semestre,4,245,5,147
820900,2,19,1,2021,Primer semestre,10,216,5,147
820913,1,34,4,2021,Primer semestre,13,232,5,147
820992,1,23,2,2016,Primer semestre,9,33,5,147
820993,1,23,2,2016,Primer semestre,13,60,5,147
821007,2,24,2,2019,Primer semestre,6,20,5,147
821008,2,26,3,2013,Primer semestre,9,183,5,147
821153,1,29,3,2020,Primer semestre,1,281,5,147
821159,1,23,2,2020,Primer semestre,8,304,5,147
821219,1,19,1,2020,Primer semestre,6,4,5,147
821233,2,23,2,2017,Primer semestre,13,232,5,147
821309,1,24,2,2021,Primer semestre,1,308,5,147
821388,2,21,2,2021,Primer semestre,6,115,3,147
821514,1,26,3,2021,Primer semestre,2,279,5,147
821567,1,21,2,2019,Primer semestre,9,83,5,147
821590,1,34,4,2021,Primer semestre,2,152,5,147
821662,2,26,3,2020,Primer semestre,13,151,5,147
821678,1,22,2,2021,Primer semestre,13,60,5,147
821750,2,19,1,2021,Primer semestre,10,82,5,147
821864,1,20,2,2019,Primer semestre,11,202,5,147
821865,1,20,2,2020,Primer semestre,10,185,5,147
821906,1,20,2,2019,Primer semestre,11,319,5,147
821930,2,42,6,2019,Primer semestre,6,71,2,147
822150,1,20,2,2020,Primer semestre,11,231,5,147
822333,2,19,1,2021,Primer semestre,10,210,5,147
822351,1,22,2,2020,Primer semestre,1,1,5,147
822352,1,22,2,2018,Primer semestre,10,57,5,147
822382,2,21,2,2020,Primer semestre,6,137,5,147
822383,2,20,2,2020,Primer semestre,2,68,5,147
822416,2,43,6,2018,Primer semestre,6,137,5,147
822505,1,19,1,2020,Primer semestre,9,33,5,147
822525,1,22,2,2018,Primer semestre,10,207,5,147
822542,1,19,1,2021,Primer semestre,4,135,5,147
822602,2,22,2,2021,Primer semestre,6,100,1,147
822610,2,34,4,2021,Primer semestre,6,117,5,147
822705,1,21,2,2019,Primer semestre,10,57,5,147
822830,1,24,2,2020,Primer semestre,1,321,5,147
822851,1,19,1,2021,Primer semestre,7,238,5,147
822902,1,27,3,2013,Primer semestre,9,183,5,147
822954,1,21,2,2020,Primer semestre,10,207,5,147
823054,1,36,5,2019,Segundo semestre,3,253,9,147
823135,1,23,2,2018,Primer semestre,10,57,5,147
823148,1,48,6,2019,Primer semestre,3,252,5,147
823170,1,21,2,2020,Primer semestre,1,67,5,147
823206,1,24,2,2019,Primer semestre,5,280,5,147
823255,1,22,2,2019,Primer semestre,6,40,5,147
823409,1,27,3,2019,Primer semestre,2,294,5,147
823456,2,24,2,2016,Primer semestre,9,5,5,147
823535,1,37,5,2020,Primer semestre,3,250,9,147
823629,2,19,1,2020,Primer semestre,1,308,5,147
823735,2,22,2,2017,Primer semestre,9,183,5,147
823770,2,22,2,2018,Primer semestre,10,204,5,147
823869,1,23,2,2021,Primer semestre,6,3,1,147
823873,1,25,3,2020,Primer semestre,2,279,5,147
823902,1,27,3,2020,Primer semestre,3,247,9,147
823903,1,27,3,2021,Primer semestre,14,87,5,147
823931,2,23,2,2020,Primer semestre,1,1,5,147
823936,2,21,2,2019,Primer semestre,9,76,5,147
823949,1,21,2,2020,Primer semestre,1,281,5,147
823955,2,21,2,2021,Primer semestre,6,149,9,147
823956,1,21,2,2021,Primer semestre,8,305,5,147
823958,1,19,1,2020,Primer semestre,11,220,5,147
823986,2,26,3,2016,Primer semestre,11,231,5,147
824029,1,23,2,2018,Primer semestre,3,253,5,147
824045,2,26,3,2016,Primer semestre,11,6,5,147
824118,1,21,2,2018,Primer semestre,11,202,5,147
824156,2,26,3,2016,Primer semestre,9,74,5,147
824356,1,39,5,2020,Primer semestre,4,141,9,147
824392,2,18,1,2021,Primer semestre,9,33,6,147
824396,1,19,1,2020,Primer semestre,8,304,5,147
824508,1,33,4,2020,Primer semestre,8,306,5,147
824659,2,26,3,2017,Segundo semestre,15,145,3,147
824700,1,24,2,2017,Primer semestre,10,14,5,147
824704,1,24,2,2017,Primer semestre,9,59,5,147
824727,1,21,2,2018,Primer semestre,11,61,5,147
824784,1,21,2,2019,Primer semestre,9,33,5,147
824789,1,21,2,2021,Primer semestre,13,32,5,147
824815,2,24,2,2017,Primer semestre,9,33,5,147
824830,1,20,2,2021,Primer semestre,7,241,5,147
824946,2,23,2,2019,Primer semestre,2,222,5,147
824957,1,24,2,2019,Primer semestre,2,284,5,147
825008,1,21,2,2020,Primer semestre,5,280,5,147
825037,1,23,2,2017,Primer semestre,10,63,5,147
825061,2,33,4,2007,Primer semestre,9,183,5,147
825113,1,22,2,2018,Primer semestre,10,229,5,147
825140,2,35,5,2020,Primer semestre,10,169,5,147
825191,2,21,2,2020,Primer semestre,10,82,5,147
825319,1,22,2,2019,Primer semestre,10,211,5,147
825482,1,26,3,2017,Primer semestre,10,318,5,147
825619,1,23,2,2018,Primer semestre,11,190,5,147
825629,1,24,2,2019,Primer semestre,13,32,3,147
825759,1,23,2,2019,Primer semestre,2,152,5,147
825784,1,36,5,2017,Primer semestre,15,134,5,147
825836,1,22,2,2017,Primer semestre,9,59,5,147
825930,1,26,3,2021,Primer semestre,1,281,3,147
825957,2,23,2,2019,Primer semestre,6,137,5,147
826072,1,23,2,2017,Primer semestre,10,57,6,147
826087,1,19,1,2020,Primer semestre,2,279,5,147
826123,2,22,2,2019,Primer semestre,7,131,5,147
826178,1,24,2,2016,Primer semestre,10,30,5,147
826189,2,21,2,2020,Primer semestre,2,222,5,147
826213,2,18,1,2021,Primer semestre,10,57,5,147
826296,2,18,1,2021,Primer semestre,9,33,5,147
826298,2,39,5,2020,Primer semestre,7,110,5,147
826358,2,19,1,2020,Primer semestre,5,96,5,147
826608,2,21,2,2021,Primer semestre,10,195,5,147
826781,2,24,2,2015,Primer semestre,11,61,5,147
826903,1,26,3,2020,Primer semestre,9,59,5,147
826925,2,24,2,2017,Primer semestre,10,216,5,147
827046,1,41,6,2019,Primer semestre,8,227,5,147
827079,1,21,2,2020,Primer semestre,2,279,5,147
827108,1,20,2,2020,Primer semestre,13,182,5,147
827232,1,36,5,2017,Primer semestre,14,34,5,147
827239,2,24,2,2021,Primer semestre,1,66,5,147
827262,1,26,3,2014,Primer semestre,9,5,5,147
827312,2,23,2,2018,Primer semestre,10,204,5,147
827389,1,38,5,2021,Primer semestre,5,268,5,147
827394,1,22,2,2018,Primer semestre,9,59,5,147
827516,2,23,2,2021,Primer semestre,11,6,5,147
827595,1,20,2,2021,Primer semestre,1,66,9,147
827605,1,33,4,2018,Primer semestre,12,199,5,147
827714,2,20,2,2021,Primer semestre,1,291,5,147
827727,1,22,2,2020,Primer semestre,7,241,5,147
827804,1,21,2,2019,Primer semestre,6,142,5,147
827839,1,19,1,2021,Primer semestre,8,304,5,147
827970,2,31,4,2021,Primer semestre,10,14,5,147
828137,2,19,1,2020,Primer semestre,10,216,5,147
828362,1,19,1,2021,Primer semestre,2,292,5,147
828488,1,22,2,2018,Primer semestre,10,229,5,147
828489,2,22,2,2019,Primer semestre,5,120,5,147
828536,1,23,2,2018,Primer semestre,10,39,5,147
828717,1,24,2,2016,Primer semestre,9,183,5,147
828768,1,24,2,2019,Primer semestre,2,292,5,147
828800,2,19,1,2020,Primer semestre,10,210,5,147
828805,2,19,1,2021,Primer semestre,10,38,5,147
828829,1,19,1,2021,Primer semestre,6,144,5,147
828874,2,25,3,2019,Primer semestre,9,76,5,147
829013,1,22,2,2018,Primer semestre,13,232,5,147
829014,2,22,2,2018,Primer semestre,10,77,5,147
829026,1,25,3,2014,Primer semestre,9,183,5,147
829053,2,25,3,2018,Primer semestre,6,70,5,147
829061,2,19,1,2020,Primer semestre,11,209,6,147
829131,1,25,3,2021,Primer semestre,11,217,5,147
829298,2,18,1,2021,Primer semestre,13,60,5,147
829399,1,26,3,2020,Primer semestre,10,318,5,147
829423,2,33,4,2016,Primer semestre,15,124,5,147
829426,2,34,4,2016,Primer semestre,10,207,2,147
829504,1,19,1,2021,Primer semestre,10,210,5,147
829588,1,41,6,2016,Primer semestre,4,105,5,147
829655,2,24,2,2021,Primer semestre,10,143,5,147
829844,1,21,2,2019,Primer semestre,13,232,5,147
829872,1,32,4,2017,Segundo semestre,13,32,5,147
829913,2,32,4,2018,Primer semestre,2,267,5,147
829919,1,42,6,2017,Primer semestre,14,62,5,147
829938,2,21,2,2019,Primer semestre,6,20,5,147
829998,1,46,6,2014,Primer semestre,10,163,9,147
830022,2,20,2,2020,Primer semestre,11,6,5,147
830245,1,19,1,2020,Primer semestre,8,300,5,147
830251,1,19,1,2020,Primer semestre,2,276,5,147
830342,1,21,2,2020,Primer semestre,10,63,5,147
830372,1,19,1,2020,Primer semestre,10,214,5,147
830395,1,33,4,2020,Primer semestre,5,95,5,147
830427,2,23,2,2016,Primer semestre,7,131,5,147
830452,1,22,2,2018,Primer semestre,11,231,5,147
830453,1,22,2,2020,Primer semestre,10,207,5,147
830572,2,27,3,2017,Primer semestre,11,192,5,147
830663,1,22,2,2019,Primer semestre,10,214,5,147
830779,2,19,1,2021,Primer semestre,5,266,5,147
830791,1,34,4,2019,Primer semestre,10,207,5,147
830858,2,21,2,2019,Primer semestre,6,118,5,147
830892,1,23,2,2017,Primer semestre,10,57,5,147
831104,2,29,3,2018,Primer semestre,4,21,5,147
831214,2,27,3,2016,Primer semestre,9,33,5,147
831258,1,21,2,2020,Primer semestre,8,227,5,147
831276,1,24,2,2020,Primer semestre,7,241,5,147
831277,1,24,2,2018,Primer semestre,7,241,5,147
831329,1,19,1,2021,Primer semestre,11,231,5,147
831411,1,22,2,2018,Primer semestre,4,243,5,147
831425,2,39,5,2021,Primer semestre,7,91,5,147
831438,1,28,3,2019,Primer semestre,3,247,9,147
831609,2,21,2,2020,Primer semestre,6,18,5,147
831794,1,24,2,2020,Primer semestre,11,319,5,147
831797,1,29,3,2019,Primer semestre,4,112,5,147
831823,2,19,1,2020,Primer semestre,10,210,5,147
831850,1,26,3,2021,Primer semestre,8,305,5,147
831854,2,24,2,2017,Primer semestre,10,77,5,147
831930,2,24,2,2015,Primer semestre,6,137,5,147
831966,2,33,4,2017,Primer semestre,5,120,5,147
831985,2,42,6,2018,Primer semestre,7,110,5,147
832069,1,22,2,2020,Primer semestre,1,281,5,147
832070,2,22,2,2018,Primer semestre,10,185,5,147
832086,2,21,2,2018,Primer semestre,9,59,5,147
832219,1,21,2,2019,Primer semestre,9,83,5,147
832222,1,21,2,2021,Primer semestre,6,102,1,147
832335,1,19,1,2021,Primer semestre,10,210,5,147
832412,1,19,1,2020,Primer semestre,10,63,5,147
832420,1,21,2,2019,Primer semestre,10,57,5,147
832421,2,21,2,2021,Primer semestre,2,246,5,147
832439,2,22,2,2017,Primer semestre,9,83,5,147
832444,1,22,2,2018,Primer semestre,4,21,5,147
832965,1,22,2,2020,Primer semestre,8,305,5,147
833005,2,31,4,2018,Primer semestre,10,210,5,147
833067,2,19,1,2020,Primer semestre,10,77,5,147
833068,2,21,2,2019,Primer semestre,6,70,5,147
833129,1,36,5,2021,Primer semestre,2,262,5,147
833162,1,19,1,2021,Primer semestre,2,246,5,147
833167,1,24,2,2018,Primer semestre,10,30,5,147
833197,2,26,3,2021,Primer semestre,6,100,1,147
833352,2,23,2,2018,Primer semestre,10,39,5,147
833373,1,30,4,2018,Primer semestre,5,280,5,147
833399,1,41,6,2021,Primer semestre,3,253,9,147
833488,2,37,5,2016,Primer semestre,14,62,5,147
833545,2,19,1,2021,Primer semestre,6,100,5,147
833786,2,23,2,2017,Primer semestre,10,204,5,147
833847,1,29,3,2020,Primer semestre,1,24,5,147
833848,2,29,3,2021,Primer semestre,1,309,9,147
833891,1,22,2,2021,Primer semestre,11,190,5,147
833902,2,19,1,2021,Primer semestre,2,222,5,147
833954,2,19,1,2021,Primer semestre,10,30,5,147
834184,1,23,2,2018,Primer semestre,10,57,5,147
834232,1,19,1,2020,Primer semestre,10,38,5,147
834370,1,33,4,2019,Segundo semestre,11,255,2,147
834450,1,23,2,2017,Primer semestre,9,83,5,147
834493,2,21,2,2020,Primer semestre,6,18,5,147
834536,2,26,3,2015,Primer semestre,9,5,3,147
834553,1,19,1,2021,Primer semestre,9,183,5,147
834642,1,31,4,2019,Primer semestre,1,281,5,147
834650,2,22,2,2020,Primer semestre,10,214,5,147
834679,1,24,2,2019,Primer semestre,11,231,5,147
834749,2,23,2,2020,Primer semestre,10,38,5,147
834996,2,24,2,2020,Primer semestre,13,182,5,147
835036,1,38,5,2021,Primer semestre,14,81,5,147
835083,2,24,2,2018,Primer semestre,10,318,5,147
835104,2,28,3,2020,Primer semestre,5,287,5,147
835114,2,20,2,2019,Primer semestre,10,77,5,147
835115,2,20,2,2020,Primer semestre,10,143,5,147
835121,2,31,4,2021,Primer semestre,4,282,5,147
835145,1,21,2,2019,Primer semestre,2,273,5,147
835234,1,21,2,2019,Primer semestre,9,74,5,147
835264,1,19,1,2020,Primer semestre,11,202,6,147
835411,1,19,1,2021,Primer semestre,10,213,6,147
835436,1,21,2,2019,Primer semestre,11,206,5,147
835457,1,28,3,2021,Primer semestre,8,304,5,147
835557,2,22,2,2018,Primer semestre,9,74,5,147
835592,1,21,2,2021,Primer semestre,5,270,5,147
835593,1,22,2,2018,Primer semestre,10,57,5,147
835666,1,38,5,2021,Primer semestre,8,304,5,147
835742,1,19,1,2021,Primer semestre,2,272,5,147
835793,2,19,1,2021,Primer semestre,6,20,5,147
835825,2,21,2,2021,Primer semestre,6,70,5,147
835845,1,27,3,2016,Primer semestre,10,113,5,147
835962,2,21,2,2018,Primer semestre,10,143,5,147
835998,1,22,2,2020,Primer semestre,6,4,1,147
836014,1,23,2,2017,Primer semestre,10,207,5,147
836026,1,33,4,2020,Primer semestre,13,235,5,147
836118,1,33,4,2021,Primer semestre,1,2,5,147
836176,1,22,2,2019,Primer semestre,10,63,5,147
836205,2,36,5,2021,Primer semestre,5,266,5,147
836230,1,22,2,2018,Primer semestre,15,106,5,147
836272,1,19,1,2020,Primer semestre,11,231,5,147
836372,2,19,1,2021,Primer semestre,6,20,5,147
836381,1,24,2,2021,Primer semestre,8,305,5,147
836383,1,22,2,2019,Primer semestre,10,211,5,147
836385,1,21,2,2021,Primer semestre,7,241,5,147
836405,2,19,1,2020,Primer semestre,10,82,5,147
836410,2,33,4,2021,Primer semestre,11,153,5,147
836509,1,36,5,2019,Primer semestre,8,305,5,147
836525,2,21,2,2021,Primer semestre,8,303,5,147
836526,1,20,2,2020,Primer semestre,11,26,5,147
836544,2,22,2,2019,Primer semestre,5,120,5,147
836545,1,22,2,2018,Primer semestre,11,190,5,147
836703,1,21,2,2020,Primer semestre,1,66,5,147
836727,2,20,2,2021,Primer semestre,6,100,3,147
836744,1,22,2,2018,Primer semestre,9,33,5,147
836745,1,22,2,2017,Primer semestre,10,30,5,147
836826,2,19,1,2020,Primer semestre,1,180,5,147
836888,2,20,2,2019,Primer semestre,10,57,5,147
836943,1,19,1,2021,Primer semestre,6,102,5,147
837045,2,24,2,2019,Primer semestre,10,57,5,147
837085,1,21,2,2020,Primer semestre,1,281,5,147
837111,2,23,2,2019,Primer semestre,6,4,3,147
837112,1,40,6,2019,Primer semestre,7,238,5,147
837158,1,24,2,2020,Primer semestre,10,229,5,147
837181,1,48,6,2018,Primer semestre,5,296,5,147
837215,2,22,2,2020,Primer semestre,10,193,5,147
837224,2,26,3,2016,Primer semestre,11,218,5,147
837270,2,42,6,2021,Primer semestre,8,307,5,147
837279,2,22,2,2018,Primer semestre,7,131,5,147
837502,1,37,5,2020,Primer semestre,8,297,5,147
837561,2,21,2,2019,Primer semestre,10,77,5,147
837659,1,21,2,2020,Primer semestre,2,279,5,147
837669,2,32,4,2020,Primer semestre,8,301,5,147
837715,1,23,2,2017,Primer semestre,11,231,5,147
837719,1,19,1,2021,Primer semestre,8,297,5,147
837737,2,24,2,2019,Primer semestre,1,54,5,147
837799,2,24,2,2016,Primer semestre,9,5,5,147
837820,1,21,2,2020,Primer semestre,4,184,5,147
837831,1,19,1,2021,Primer semestre,5,268,5,147
838069,1,21,2,2020,Primer semestre,5,268,5,147
838086,1,19,1,2021,Primer semestre,3,256,9,147
838106,1,21,2,2019,Primer semestre,10,211,5,147
838470,1,27,3,2021,Primer semestre,3,239,5,147
838500,2,23,2,2018,Primer semestre,10,229,5,147
838548,1,28,3,2012,Primer semestre,9,183,5,147
838551,1,23,2,2017,Primer semestre,10,63,5,147
838613,2,19,1,2020,Primer semestre,1,281,5,147
838698,1,22,2,2021,Primer semestre,13,151,5,147
838700,1,19,1,2020,Primer semestre,8,299,5,147
838729,2,51,6,2016,Primer semestre,4,21,5,147
838769,1,23,2,2019,Primer semestre,3,253,9,147
838797,1,19,1,2020,Primer semestre,10,210,5,147
838809,2,20,2,2019,Primer semestre,1,8,5,147
838832,1,44,6,2020,Primer semestre,3,247,9,147
838961,2,26,3,2021,Primer semestre,15,132,1,147
838986,1,31,4,2018,Primer semestre,9,5,5,147
839016,2,32,4,2021,Primer semestre,1,179,5,147
839030,1,19,1,2020,Primer semestre,1,154,5,147
839064,1,22,2,2019,Primer semestre,5,270,5,147
839114,1,24,2,2017,Primer semestre,10,214,5,147
839221,2,21,2,2019,Primer semestre,9,33,5,147
839261,1,28,3,2018,Primer semestre,13,196,5,147
839297,2,21,2,2018,Primer semestre,10,77,5,147
839311,2,23,2,2017,Primer semestre,11,61,5,147
839374,1,19,1,2021,Primer semestre,10,82,5,147
839445,2,20,2,2021,Primer semestre,6,139,5,147
839446,2,25,3,2021,Primer semestre,2,222,5,147
839577,1,23,2,2020,Primer semestre,15,102,3,147
839639,1,21,2,2019,Primer semestre,1,281,5,147
839727,1,21,2,2020,Primer semestre,5,280,5,147
839750,2,27,3,2014,Primer semestre,9,59,5,147
839777,2,35,5,2013,Primer semestre,11,61,5,147
839803,1,24,2,2017,Primer semestre,15,317,5,147
839804,1,24,2,2018,Primer semestre,2,273,5,147
839857,1,19,1,2020,Primer semestre,8,297,5,147
839984,2,22,2,2019,Primer semestre,6,71,5,147
840084,2,29,3,2021,Primer semestre,8,228,5,147
840428,1,33,4,2021,Primer semestre,4,245,5,147
840488,1,23,2,2016,Primer semestre,9,83,5,147
840539,1,22,2,2017,Primer semestre,9,33,5,147
840576,1,24,2,2018,Primer semestre,10,143,4,147
840719,2,21,2,2018,Primer semestre,10,216,5,147
840747,2,23,2,2021,Primer semestre,2,267,5,147
840752,1,25,3,2021,Primer semestre,8,227,5,147
840816,2,19,1,2021,Primer semestre,6,132,5,147
840850,2,19,1,2021,Primer semestre,11,314,5,147
840851,1,46,6,2021,Primer semestre,3,251,9,147
840853,1,21,2,2020,Primer semestre,7,241,5,147
840854,1,21,2,2019,Primer semestre,13,182,5,147
840878,2,21,2,2019,Primer semestre,10,82,5,147
840883,1,20,2,2020,Primer semestre,10,207,5,147
840909,2,29,3,2021,Primer semestre,4,245,5,147
840913,1,24,2,2021,Primer semestre,8,227,5,147
840927,2,26,3,2016,Primer semestre,9,33,5,147
840952,2,19,1,2021,Primer semestre,10,193,5,147
840959,1,21,2,2018,Primer semestre,13,64,5,147
841107,2,19,1,2020,Primer semestre,9,5,5,147
841139,1,19,1,2021,Primer semestre,11,61,5,147
841228,1,26,3,2015,Primer semestre,10,77,5,147
841231,2,29,3,2018,Primer semestre,4,245,5,147
841326,2,24,2,2019,Primer semestre,5,293,5,147
841355,2,22,2,2019,Primer semestre,7,131,5,147
841431,2,18,1,2021,Primer semestre,10,214,5,147
841539,2,22,2,2020,Primer semestre,11,218,2,147
841619,2,29,3,2011,Primer semestre,9,183,5,147
841675,1,23,2,2021,Primer semestre,1,24,5,147
841688,1,21,2,2019,Primer semestre,7,241,5,147
841747,1,31,4,2019,Segundo semestre,13,166,5,147
841764,1,21,2,2021,Primer semestre,8,227,5,147
841768,2,18,1,2021,Primer semestre,1,290,5,147
841774,1,21,2,2021,Primer semestre,1,281,5,147
841828,1,34,4,2018,Primer semestre,13,60,5,147
841830,1,24,2,2020,Primer semestre,6,70,5,147
841845,1,21,2,2020,Primer semestre,2,284,5,147
